q,user-throughput,ed,eb,U,ce
0.5006751749999998,483566.1029199,7542.960000000001,8000.293534005223,96582.8,3010093.6176000005
0.503637749999999,363994.61469524924,5872.24,6136.176227735023,72273.1,2368802.8936000005
0.5352385499999999,289760.4880978499,4762.5199999999995,4978.287437488621,54136.7,1955824.0884000002
0.5628892499999999,240875.50808474998,4314.929999999999,4350.861403747608,42792.7,1773565.6778999995
0.5925149999999998,210771.80585999996,3652.269999999998,4282.094088195572,35572.4,1530520.2661999993
0.5925149999999998,195939.97037999996,3268.199999999999,4308.565334298022,33069.2,1386631.8959999997
0.6056820000000013,207962.12606400048,4553.43,6643.7935183934605,34335.2,1920682.3083000001
0.6517665000000019,281734.5425895008,8997.4,9800.013283465298,43226.3,3786735.7379999994
0.6583500000000011,415956.7219500007,15190.310000000001,15398.947692237673,63181.7,6232887.999199999
0.6320160000000018,543280.9536000018,14239.319999999998,18201.24503446617,85960.0,5617554.133199998
0.5925149999999936,692907.1865099927,12424.739999999892,19572.11367563583,116943.4,4785264.363599958
0.5925149999999998,824031.94104,15798.999999999996,19448.52203330941,139073.6,6023842.719999999
0.5925149999999998,851427.4645799997,13869.900000000003,19988.7934037817,143697.2,5342130.684000001
0.5925149999999998,902427.60069,15548.789999999997,20168.878842713144,152304.6,6148302.5418
0.5925149999999998,945703.1187449999,15491.0,19716.03378105673,159608.3,6324045.840000001
0.5925149999999999,912886.082955,18377.699999999997,18585.855493571344,154069.7,7511333.544
0.5925149999999998,900888.2467199999,15193.679999999993,16932.59010874017,152044.8,6163620.165599997
0.5530139999999999,845995.8400740002,13793.310000000001,14979.206965117352,152979.1,5554979.7363
0.5806647,857165.6168459998,14066.9,15217.545216918097,147618.0,5641108.238
0.5806646999999998,852632.9481977997,14505.799999999994,15882.118240985059,146837.4,5820162.133999999
0.58658985,853088.1774722999,13919.309999999998,16360.497636725931,145431.8,5514830.6219999995
0.5925149999999999,814286.8468349999,15894.76,16884.513054783307,137428.9,6189260.596399998
0.5411636999999999,787444.0528877999,12492.419999999998,13380.210760334663,145509.4,4850806.686000002
0.5056128,651321.3079295999,10317.789999999995,10754.81679218137,128818.2,4025692.124299998
0.48289972499999995,509685.68984602485,7777.83,8227.192047739387,105546.9,3029464.7850000006
0.48684982499999985,380338.2808359749,5908.59,6214.973650541886,78122.3,2283020.0900999997
0.5214131999999999,298340.6405363999,4958.5199999999995,5022.1108226141005,57217.7,1915327.5203999996
0.5609141999999998,250835.221098,4447.67,4612.05650625639,44719.0,1741529.6652
0.5925149999999998,210859.49808,3480.699999999998,4131.933878723534,35587.2,1392523.6489999997
0.5925149999999999,195283.46375999998,3268.2000000000003,4773.409902473886,32958.4,1334209.968
0.612265500000001,206398.3736430004,5220.27,6685.82650023687,33710.6,2184996.2112
0.6872233500000011,247731.64765470038,9262.199999999999,9668.709751634666,36048.2,3972187.092
0.6872233500000006,323168.1547842003,12697.679999999998,13037.788159081652,47025.2,5453399.6064
0.6385995000000004,418068.74166750035,14175.189999999999,15233.48633571347,65466.5,6068540.5909
0.6056820000000003,534963.7810440003,12938.029999999999,16868.591039840667,88324.2,5522209.964599999
0.5925149999999998,662873.193675,11516.440000000002,16952.09300800625,111874.5,4898057.0964
0.5925149999999998,740915.7143849999,12103.100000000002,16108.774178322385,125045.9,5227328.89
0.5925149999999998,799553.96136,13072.800000000001,15426.368831483243,134942.4,5753600.7360000005
0.58658985,821530.2301321501,13392.9,15089.039157841278,140051.9,6004706.715000001
0.5747395500000001,834784.48257435,14520.869999999999,14786.430179382229,145245.7,6509415.603599999
0.5648643,847509.4038411,14347.55,14516.389662805097,150037.7,6279492.2085
0.51943815,815805.1447969498,12845.88,13361.243061360341,157055.3,5502918.074399999
0.5273383499999998,789239.3595124499,12350.7,13096.700725274331,149664.7,5239413.954000002
0.5293133999999998,756968.9760864,12080.52,12958.456808112718,143009.6,5100757.9596
0.5925149999999999,824712.14826,15495.759999999998,15597.70189229152,139188.4,6463126.538399999
0.5806646999999998,835291.977597,13673.459999999997,15325.503024102998,143851.0,5534332.935
0.5648642999999999,801237.414978,13043.449999999999,13926.60642073298,141846.0,5015206.5249999985
0.5628892499999999,712031.8227907501,11799.66,12135.945073168708,126495.9,4265341.0968
0.516475575,542809.1151425249,8579.6,9138.195356118475,105098.7,2976434.8320000004
0.5609141999999999,439802.16685020004,7189.909999999999,7792.229358256038,78408.1,2360878.8476000004
0.58658985,333827.69704515004,6274.859999999999,6343.527246191829,56909.9,1957881.8172
0.5925149999999999,255213.39343499998,5474.799999999998,5671.534926207681,43072.9,1611452.632
0.5925149999999999,213214.74520499998,3991.4199999999996,5701.760223586173,35984.7,1118795.0259999998
0.6122655000000005,185517.05876550017,4094.9900000000002,6068.069166608553,30300.1,1120839.7129
0.6385995000000008,194617.6678215002,6160.0199999999995,6949.713414445284,30475.7,1693389.4979999997
0.681768450000001,224938.59178230035,8127.629999999999,8505.884963144978,32993.4,2319788.1546
0.6686955000000021,289230.19591950095,9857.55,10468.6915680557,43252.9,2870715.711
0.6385995000000013,418341.4236540008,12154.5,14339.583260801537,65509.2,3528694.44
0.5925149999999999,585674.4143249999,15703.829999999998,16284.52369968076,98845.5,4597139.1942
0.5925149999999999,762318.5412149999,15121.600000000002,16197.18402652672,128658.1,4441365.136000001
0.5925149999999999,838857.8513699997,14275.85,17490.05747456034,141575.8,4170546.8190000006
0.5925149999999999,897984.92322,14706.9,19340.890902762596,151554.8,4227498.405000001
0.58658985,930037.0339953002,15198.749999999996,19008.99278324398,158549.8,4450345.987499999
0.5925149999999999,957551.6411999998,15962.850000000002,18094.364535964363,161608.0,4675518.764999999
0.5925149999999999,963388.5064649999,15743.399999999998,18320.949270678866,162593.1,4725538.943999999
0.5628892499999998,993259.1725402497,16323.1,17251.414244092168,176457.3,4947368.378999999
0.5806646999999998,1000118.8786743,17555.989999999998,18927.513354118626,172236.9,5404611.5215
0.58658985,990359.00122005,20037.54,20194.586713349414,168833.3,6073177.998599999
0.5925149999999998,951630.0462899997,15543.900000000003,19331.399019147146,160608.6,4737936.159000001
0.5925149999999998,955336.8201299999,15623.7,19905.949058336108,161234.2,4803506.565
0.5925149999999998,896644.6542899997,14693.899999999998,18334.09213394611,151328.6,4483402.767999999
0.5925149999999998,740337.419745,12103.100000000002,16150.96622850791,124948.3,3719403.6609999994
0.5925149999999998,565239.757005,9583.089999999997,11554.62414002258,95396.7,3042247.751399999
0.5925149999999999,418359.43611,7195.779999999999,8976.13176928516,70607.4,2334958.6521999994
0.5925149999999998,305491.2537599999,5162.680000000001,6805.33858946893,51558.4,1688661.0011999998
0.5925149999999998,237666.654225,3985.499999999999,5717.185070879956,40111.5,1312146.1649999993
0.5925149999999999,208209.178485,3480.7,4722.188297514742,35139.9,1166382.57
0.5925149999999999,196409.24226,3308.0999999999995,4344.922564749109,33148.4,1203453.6990000003
0.5925149999999999,228532.44298500003,3972.4999999999986,4740.139384161756,38569.9,1512370.4749999999
0.5925149999999998,323696.277135,5327.300000000001,6465.857080051659,54630.9,2034602.4160000007
0.5747395499999998,479373.5912080499,7997.639999999999,8462.613217423635,83407.1,3072693.2879999997
0.5609141999999999,674584.5844583999,10952.869999999999,11813.24901299155,120265.2,4212802.3881
0.5352385499999999,828479.1591499498,13124.86,13921.48702130052,154786.9,5077614.588199999
0.520425675,940649.6313868498,15094.62,15821.808929898083,180746.2,5707577.714399999
0.5510389499999999,981991.0837043996,15745.379999999996,16751.308529038564,178207.2,6043076.844000002
0.4868498249999999,958883.3492757749,15043.920000000002,15777.01112099979,196956.7,5763777.0696
0.4947500249999999,1021181.3678508748,15921.509999999995,16955.260726645225,206403.5,6209229.684899999
0.48289972499999995,1003445.8296612747,15336.390000000003,16207.772519565255,207795.9,6010484.604900001
0.533263499999999,1030569.0421949981,16557.61,17575.32570270596,193257.0,6542574.015399999
0.5293133999999998,960423.8142114,15326.040000000003,16188.092779337265,181447.1,6047961.9048
0.5865898499999997,972253.9054997998,15876.24,18065.75150042202,165746.8,6283974.554399999
0.5925149999999998,931068.5907599998,15198.700000000003,18367.546499557073,157138.4,6043915.042000002
0.5925149999999999,942322.82067,15371.3,19543.34597271887,159037.8,6142986.3319999995
0.58658985,1002971.2695848998,16438.560000000005,17607.618408048576,170983.4,6550930.5456
0.5391886499999999,864314.55325215,13847.01,14627.006815971452,160299.1,5486185.362
0.5391886499999998,666600.0063722997,10749.119999999995,11549.718433970029,123630.2,4086277.9679999985
0.5372136,494788.23036719987,7815.479999999998,8480.931714128292,92102.7,2937604.467599999
0.5431387499999999,383177.87045999995,6227.299999999999,6571.874836460805,70548.8,2342834.8060000003
0.5174630999999998,294104.81005289993,4666.889999999998,5054.4499267147985,56835.9,1759884.2189999993
0.5332634999999999,247350.00836699997,4016.709999999999,4333.62846945349,46384.2,1523859.4397999996
0.54313875,241818.40682999993,4038.1399999999994,4281.350674790028,44522.4,1573784.3021999998
0.5688143999999999,254438.6445216,4426.0199999999995,4454.822455882992,44731.4,1774435.6782000002
0.5925149999999998,289314.40922999993,5037.959999999998,6484.130215431455,48828.2,2070803.0783999995
0.5925149999999999,377821.92987000005,6244.099999999999,9800.303400438916,63765.8,2570945.7340000006
0.5925149999999998,561975.5918699998,9259.9,13943.425545340491,94845.8,3826098.081000001
0.5925149999999999,781959.2284350002,16966.010000000002,17318.04136784633,131972.9,6860715.123799999
0.5925149999999998,1009630.1546099999,16648.22999999999,19359.385569401275,170397.4,6728215.672199996
0.5688143999999999,1083361.6309823997,17743.439999999995,19107.13705580416,190459.6,7127362.413600001
0.5806646999999999,1076479.7707125002,17617.539999999997,19817.237399153884,185387.5,7145321.873200001
0.5865898499999995,1137366.0432980992,18598.98,22265.405082538946,193894.6,7495946.909399999
0.5806646999999998,1178031.6394308,19314.270000000004,22270.54268666551,202876.4,7832709.055800001
0.5925149999999999,1191788.2260899998,19436.600000000002,22489.89360381406,201140.6,7849665.275999999
0.5510389499999999,1089127.3825970998,17629.639999999992,18531.616740063364,197649.8,7069838.232799998
0.5352385499999999,989174.8994935496,15749.51,16767.084306684425,184810.1,6342170.1819
0.57473955,975697.97596425,15967.35,17702.73380556788,169763.5,6459112.421999999
0.58658985,1005584.52736665,16470.21,18679.90563069111,171428.9,6608177.656200001
0.58658985,1012512.7400849999,16534.050000000003,18290.41844534439,172610.0,6547814.480999999
