q,user-throughput,ed,eb,U,ce
0.6583499999999999,635852.8637999999,3630.1000000000004,6418.205803453849,965828,1448627.7060000002
0.6583499999999999,475809.95384999993,2832.1000000000004,4926.677019458067,722731,1142440.8190000001
0.6583499999999999,356408.9644499999,2233.6,4138.571317223894,541367,917272.512
0.6583499999999999,281725.7404499999,1834.6,3733.363140336029,427927,754075.6379999999
0.6583499999999999,234190.89539999995,1595.2000000000003,3508.7627730216095,355724,668484.5120000001
0.6583499999999999,217711.07819999996,1515.4,3866.611625503026,330692,642953.912
0.6583499999999999,226045.78919999997,1555.3000000000002,5443.501448909021,343352,656041.0930000001
0.6583499999999999,284580.34604999993,1874.5,8529.167348533767,432263,788920.8150000001
0.6583499999999999,415956.7219499999,2512.9,12026.669550326204,631817,1031093.128
0.6583499999999999,565917.6599999999,3271.0,14780.936360618947,859600,1290442.21
0.6583499999999999,769896.8738999999,4308.4,16672.726531762353,1169434,1659337.1759999997
0.6583499999999999,915591.0455999998,5026.5999999999985,16816.707335330233,1390736,1916542.0479999993
0.6583499999999999,946030.5161999998,5186.199999999999,16811.432635644825,1436972,1997516.7919999997
0.6583499999999999,1002697.3340999999,5465.499999999999,17008.668276870587,1523046,2161168.01
0.6583499999999999,1050781.2430499997,5744.799999999998,16619.77053111079,1596083,2345257.1519999993
0.6583499999999999,1014317.8699499998,5545.299999999998,15668.399505624131,1540697,2266475.0159999994
0.6583499999999999,1000986.9407999999,5465.499999999999,14424.218509873219,1520448,2217189.385
0.6583499999999999,1007137.9048499998,5505.399999999999,13174.324507579026,1529791,2217189.7419999996
0.6583499999999999,971843.1029999998,5345.799999999998,12795.37981747086,1476180,2143772.715999999
0.6583499999999999,966704.0228999999,5305.899999999999,13329.515938720151,1468374,2128886.2569999998
0.6583499999999999,957450.2552999998,5265.999999999999,13964.234923801581,1454318,2086389.1999999995
0.6583499999999999,904763.1631499998,4986.699999999999,13846.574589784572,1374289,1941771.1129999994
0.6583499999999999,957961.1348999998,5265.999999999999,11727.768218366782,1455094,2044787.7999999998
0.6583499999999999,848074.6196999998,4707.399999999999,8957.122338786849,1288182,1836686.2579999997
0.6583499999999999,694868.0161499999,3909.4,6686.599518643844,1055469,1522711.3
0.6583499999999999,514318.1620499999,3031.6000000000004,5257.125402251636,781223,1171379.924
0.6583499999999999,376692.7279499999,2313.4,4394.18218795529,572177,893597.018
0.6583499999999999,294407.53649999993,1914.4,3779.7545535620307,447190,749602.464
0.6583499999999999,234288.33119999996,1595.2000000000003,3481.5755634677566,355872,638191.6640000001
0.6583499999999999,216981.62639999995,1515.4,3925.5015645344456,329584,618646.8960000001
0.6583499999999999,221933.73509999996,1555.3000000000002,5456.035988442036,337106,650986.3680000001
0.6583499999999999,237323.32469999997,1635.1,8280.13167049299,360482,701228.986
0.6583499999999999,309590.40419999993,1994.2000000000003,11203.736494871231,470252,856469.0160000002
0.6583499999999999,430998.70274999994,2592.7000000000003,13218.922540535814,654665,1109960.7970000003
0.6583499999999999,581482.3706999999,3350.8,14447.234532237639,883242,1430188.456
0.6583499999999999,736525.7707499999,4148.8,14282.663247119597,1118745,1764526.128
0.6583499999999999,823239.6826499999,4587.699999999999,13607.682191520853,1250459,1981427.6299999994
0.6583499999999999,888393.2903999998,4906.899999999999,13242.655018871355,1349424,2159624.8279999993
0.6583499999999999,922031.6836499998,5066.499999999999,12671.346286396774,1400519,2271565.275
0.6583499999999999,956225.0659499998,5265.999999999999,11878.558948732509,1452457,2360642.4799999995
0.6583499999999999,987773.1979499998,5425.5999999999985,11436.531681088078,1500377,2374622.3519999995
0.6583499999999999,1033973.5675499998,5625.0999999999985,11042.349637487885,1570553,2409680.3379999995
0.6583499999999999,985317.5524499998,5385.699999999999,10812.103298335946,1496647,2284721.6539999996
0.6583499999999999,941503.7015999998,5186.199999999999,11319.40671568197,1430096,2189769.226
0.6583499999999999,916346.8313999998,5026.5999999999985,12053.865449993444,1391884,2096544.5939999993
0.6583499999999999,947043.0584999998,5186.199999999999,12369.25183543422,1438510,2099114.4499999997
0.6583499999999999,933843.1409999998,5146.299999999998,11389.112218460074,1418460,1978752.3499999994
0.8464499999999999,1070724.54555,26357.2,9668.534953129947,1264959,9527600.656000001
0.8464499999999999,889607.94615,22081.600000000002,7735.710959213135,1050987,7660548.672000001
0.8464499999999999,663685.3624499999,16584.399999999998,6395.460733959321,784081,5445653.584
0.8464499999999999,481713.84854999994,12003.399999999998,5363.597908338404,569099,3745300.8679999993
0.8464499999999999,364590.56204999995,9254.799999999997,4907.870306514089,430729,2724057.831999999
0.8464499999999999,304592.49315,7727.799999999998,4777.74444744945,359847,2166102.34
0.8464499999999999,256475.19645,6811.5999999999985,5100.932386187418,303001,1864403.0359999994
0.8464499999999999,257961.56264999998,6811.5999999999985,5753.550305857508,304757,1872508.8399999994
0.8464499999999999,279272.6343,7116.999999999998,7107.783874943576,329934,2031334.1399999997
0.8464499999999999,366114.17205,9254.799999999997,9087.405875048351,432529,2695182.8559999997
0.8464499999999999,554502.6233999999,13835.799999999997,11512.189515736622,655092,4016809.4559999993
0.8464499999999999,836677.73475,20554.600000000002,13481.682009835878,988455,6017153.604000001
0.8464499999999999,1089026.48745,26662.600000000002,14487.642241973812,1286581,7831072.246
0.8464499999999999,1198368.3591,29411.2,14955.158165506919,1415758,8592187.968
0.8464499999999999,1282835.6046,31549.000000000004,15446.76216177829,1515548,9068760.05
0.8464499999999999,1342044.7821,32770.6,15306.379566184054,1585498,9595559.386
